"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"aMQcvAoEFh0","ed Edo State",2,NA,NA,"ed Edo State",NA
"fJIUHN5HMoA","ed Egor Local Government Area",3,NA,NA,"ed Edo State","ed Egor Local Government Area"
"G8Wq5Z8HpxB","ed Esan Central Local Government Area",3,NA,NA,"ed Edo State","ed Esan Central Local Government Area"
"YCyy6zv95vX","ed Esan North-East Local Government Area",3,NA,NA,"ed Edo State","ed Esan North-East Local Government Area"
"aLjFNCBwEG6","ed Esan South-East Local Government Area",3,NA,NA,"ed Edo State","ed Esan South-East Local Government Area"
"YTdPBKzEn7A","ed Esan West Local Government Area",3,NA,NA,"ed Edo State","ed Esan West Local Government Area"
"fS9gbjMUC1e","ed Etsako Central Local Government Area",3,NA,NA,"ed Edo State","ed Etsako Central Local Government Area"
"JBTIrRMGE5V","ed Etsako East Local Government Area",3,NA,NA,"ed Edo State","ed Etsako East Local Government Area"
"K2EYBivPhbg","ed Etsako West Local Government Area",3,NA,NA,"ed Edo State","ed Etsako West Local Government Area"
"JkbHQYwtK4k","ed Igueben Local Government Area",3,NA,NA,"ed Edo State","ed Igueben Local Government Area"
"UUiUqD3dfhg","ed Ikpoba-Okha Local Government Area",3,NA,NA,"ed Edo State","ed Ikpoba-Okha Local Government Area"
"WPtJktvrF3V","ed Oredo Local Government Area",3,NA,NA,"ed Edo State","ed Oredo Local Government Area"
"o0OGcdhCdIH","ed Orhionmwon Local Government Area",3,NA,NA,"ed Edo State","ed Orhionmwon Local Government Area"
"GloR2gOeVio","ed Ovia North-East Local Government Area",3,NA,NA,"ed Edo State","ed Ovia North-East Local Government Area"
"DzqgZ9xkWdA","ed Ovia South-West Local Government Area",3,NA,NA,"ed Edo State","ed Ovia South-West Local Government Area"
"n0sjYRHtZJ8","ed Owan East Local Government Area",3,NA,NA,"ed Edo State","ed Owan East Local Government Area"
"gqSdBEisK44","ed Owan West Local Government Area",3,NA,NA,"ed Edo State","ed Owan West Local Government Area"
"NoZSZQVIWIz","ed Uhunmwonde Local Government Area",3,NA,NA,"ed Edo State","ed Uhunmwonde Local Government Area"
"lX1DPipklqw","ek Ado Ekiti Local Government Area",3,NA,NA,"ek Ekiti State","ek Ado Ekiti Local Government Area"
"EAMqiSWXnnG","ek Efon Local Government Area",3,NA,NA,"ek Ekiti State","ek Efon Local Government Area"
