"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"c66ur6Nda04","kg Kitenda Zone de Santé",3,"325402","République Démocratique du Congo","kg Kwango Province","kg Kitenda Zone de Santé"
"PvtAI4RUMkr","kg Kwango Province",2,"32","République Démocratique du Congo","kg Kwango Province",NA
"jzvghlGm7Hp","kg Mwela Lembwa Zone de Santé",3,"325203","République Démocratique du Congo","kg Kwango Province","kg Mwela Lembwa Zone de Santé"
"Kl436vOuc9s","kg Panzi Zone de Santé",3,"325403","République Démocratique du Congo","kg Kwango Province","kg Panzi Zone de Santé"
"Otc087GDtkQ","kg Popokabaka Zone de Santé",3,"325501","République Démocratique du Congo","kg Kwango Province","kg Popokabaka Zone de Santé"
"dazaa6QjHa1","kg Tembo Zone de Santé",3,"325404","République Démocratique du Congo","kg Kwango Province","kg Tembo Zone de Santé"
"xUfv1fcnAmb","kg Wamba Lwadi Zone de Santé",3,"325405","République Démocratique du Congo","kg Kwango Province","kg Wamba Lwadi Zone de Santé"
"k06WV7FTN9D","kl Bagata Zone de Santé",3,"313301","République Démocratique du Congo","kl Kwilu Province","kl Bagata Zone de Santé"
"KJPFKwgcqyd","kl Bandundu Zone de Santé",3,"311101","République Démocratique du Congo","kl Kwilu Province","kl Bandundu Zone de Santé"
"e6Wpbl5nqcD","kl Bulungu Zone de Santé",3,"313101","République Démocratique du Congo","kl Kwilu Province","kl Bulungu Zone de Santé"
