"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"TM6tilqJfWp","","5","","Mauritanie","Brakna","Mal"
"eehZyCN2WkM","","5","","Mauritanie","Brakna","Mal"
"J75ZcyolZWF","","5","","Mauritanie","Brakna","Mal"
"xuICDN8qxfZ","","5","","Mauritanie","Dakhlet Nouadhibou","Chami (Moughataa)"
"YOk3fwmgnJy","","5","","Mauritanie","Dakhlet Nouadhibou","Chami (Moughataa)"
"ceKa1CL3BL8","","5","","Mauritanie","Dakhlet Nouadhibou","Chami (Moughataa)"
"JZAxoFUNhlM","","5","","Mauritanie","Dakhlet Nouadhibou","Chami (Moughataa)"
"dHtYrwGNLR4","","5","","Mauritanie","Dakhlet Nouadhibou","Chami (Moughataa)"
"bJY6xJH7mSp","","5","","Mauritanie","Dakhlet Nouadhibou","Chami (Moughataa)"
"KGa4WaafHcu","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"zYMkV9SQ1tj","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"W3WiLPk5kei","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"B2JOpkTTYu3","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"aO68KPyiyBM","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"Fb3WmXO63Q5","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"I4uPVWaOQeJ","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"v9Mtghizkmn","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"ES0N3z5zptg","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
"BZKpif17RPt","","5","","Mauritanie","Dakhlet Nouadhibou","Nouadhibou (Moughataa)"
