micsanc1,sourceanc1,micsanc4,sourceanc4,micsbcg,sourcebcg,micsdelivery,sourcedelivery,micsfp,sourcefp,micsimr,sourceimr,micsnmr,sourcenmr,micspenta1,sourcepenta1,micspenta3,sourcepenta3,micspnc1,sourcepnc1,micsstill,sourcestill,year,x,country,source_file,anc1volume,anc4volume,deliveryvolume,opdvolume,pnc1volume,fp_oralvolume,anc1mics,anc4mics,bcgmics,deliverymics,fpmics,penta3mics,anc1dhs,anc4dhs,bcgdhs,deliverydhs,fpdhs,penta3dhs,dhis_livebirth,anc4hmis,deliveryhmis,wppCBR,wppIMR,wppModernUsers,wppU5MR,wpplivebirth,wppmCPR,wpptotpop,wpptotu1pop,wpptotu5pop,wppwomenrepage,iso3,IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value,indicatortype,source,province,coverage,denominator_source,datasource,change,years,group,lastsource
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari,4527.0,delivery,,4336.0,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari,32.93157196044922,delivery,,11.04718,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari,33.22197723388672,delivery,,11.04718,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari,6343.000016212463,delivery,,4336.0,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari,7773.9999833106995,delivery,,4336.0,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari,33.9849739074707,delivery,,11.04718,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari,9724.200031757355,delivery,,4336.0,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari,29.236328125,delivery,,11.04718,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari,7282.000019073486,delivery,,4336.0,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari,33.581077575683594,delivery,,11.04718,5.0,3342.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Bari,12698.499990463257,anc1,,1483.5,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Bari,106.17371368408203,anc1,,-27.126137,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Bari,101.51953125,anc1,,-27.126137,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Bari,12989.000000953674,anc1,,1483.5,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Bari,15135.00002193451,anc1,,1483.5,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Bari,96.99536895751953,anc1,,-27.126137,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Bari,19389.99999809265,anc1,,1483.5,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Bari,114.4523696899414,anc1,,-27.126137,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Bari,24747.499906539917,anc1,,1483.5,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Bari,104.19696044921875,anc1,,-27.126137,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Bari,14182.000057220459,anc1,,1483.5,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Bari,79.04757690429688,anc1,,-27.126137,5.0,3343.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Bari,8876.999994277954,anc1,,5847.0,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Bari,74.22168731689453,anc1,,7.8468857,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Bari,72.95275115966797,anc1,,7.8468857,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Bari,9333.999982833862,anc1,,5847.0,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Bari,12964.000005722046,anc1,,5847.0,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Bari,83.08212280273438,anc1,,7.8468857,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Bari,91.67994689941406,anc1,,7.8468857,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Bari,15531.999982833862,anc1,,5847.0,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Bari,22583.99994659424,anc1,,5847.0,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Bari,95.08775329589844,anc1,,7.8468857,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Bari,14723.999992370605,anc1,,5847.0,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Bari,82.06857299804688,anc1,,7.8468857,5.0,3344.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Bari,149815.5,,,32457.5,5.0,3345.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Bari,159073.00006103516,,,32457.5,5.0,3345.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Bari,220457.9998474121,,,32457.5,5.0,3345.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Bari,224595.99969482422,,,32457.5,5.0,3345.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Bari,283539.9993286133,,,32457.5,5.0,3345.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Bari,182273.0004272461,,,32457.5,5.0,3345.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Bari,3841.999990463257,,,12815.834,5.0,3346.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Bari,4719.000006198883,,,12815.834,5.0,3346.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Bari,7117.000008583069,,,12815.834,5.0,3346.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Bari,11795.999980926514,,,12815.834,5.0,3346.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Bari,24359.333351135254,,,12815.834,5.0,3346.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Bari,16657.83334350586,,,12815.834,5.0,3346.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Bari,133.6121368408203,delivery,,-64.22107,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Bari,16348.500015258789,delivery,,-2265.5,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Bari,14890.500015258789,delivery,,-2265.5,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Bari,115.7379150390625,delivery,,-64.22107,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Bari,83.07035827636719,delivery,,-64.22107,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Bari,14843.999961853027,delivery,,-2265.5,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Bari,19756.833297729492,delivery,,-2265.5,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Bari,92.28351593017578,delivery,,-64.22107,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Bari,76.689208984375,delivery,,-64.22107,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Bari,23872.666635513306,delivery,,-2265.5,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Bari,69.39106750488281,delivery,,-64.22107,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Bari,14083.000042915344,delivery,,-2265.5,5.0,3347.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Bari,128.70440673828125,delivery,,-62.614624,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Bari,15748.000104904175,delivery,,-2335.0,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Bari,13454.00002670288,delivery,,-2335.0,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Bari,104.57257080078125,delivery,,-62.614624,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Bari,14051.000024795532,delivery,,-2335.0,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Bari,78.63255310058594,delivery,,-62.614624,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Bari,88.36534881591797,delivery,,-62.614624,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Bari,18917.99998664856,delivery,,-2335.0,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Bari,22597.199986457825,delivery,,-2335.0,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Bari,72.59186553955078,delivery,,-62.614624,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Bari,13412.999982833862,delivery,,-2335.0,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Bari,66.08978271484375,delivery,,-62.614624,5.0,3348.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Bari Region,145.39866638183594,delivery,,-31.684883,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Bari Region,19267.99994659424,delivery,,-6659.0,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Bari Region,164.5907440185547,delivery,,-31.684883,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Bari Region,20584.7501373291,delivery,,-6659.0,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Bari Region,19160.000061035156,delivery,,-6659.0,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Bari Region,151.18698120117188,delivery,,-31.684883,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Bari Region,130.13601684570312,delivery,,-31.684883,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Bari Region,19161.999961853027,delivery,,-6659.0,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Bari Region,114.68777465820312,delivery,,-31.684883,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Bari Region,20659.000049591064,delivery,,-6659.0,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Bari Region,12608.999965667725,delivery,,-6659.0,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Bari Region,113.71378326416016,delivery,,-31.684883,5.0,3349.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari Region,8787.000022888184,delivery,,-2231.0,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari Region,66.30776977539062,delivery,,-7.1827316,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari Region,8192.99997806549,delivery,,-2231.0,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari Region,65.50926971435547,delivery,,-7.1827316,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari Region,8920.666672706604,delivery,,-2231.0,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari Region,70.3908462524414,delivery,,-7.1827316,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari Region,10690.44448852539,delivery,,-2231.0,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari Region,72.6026382446289,delivery,,-7.1827316,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari Region,11980.999955177307,delivery,,-2231.0,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Bari Region,66.51213836669922,delivery,,-7.1827316,5.0,3350.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Bari Region,6556.000023365021,delivery,,-2231.0,5.0,3350.0,
